date,blood_bank_id,blood_group,component_type,closing_inventory,predicted_demand,predicted_coverage,spike_risk,inventory_risk,wastage_risk,risk_score,risk_band,donor_bank,recommended_transfer_units,transfer_status,inventory_after_transfer,remaining_deficit,recommended_action,operational_status
2024-12-18,BB005,A-,Platelets,0,0.5931791808147964,0.0,0.00014842875643745335,0.9184874938645321,0.0006942785824476404,0.6592882755591973,Very High,BB002,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-12-19,BB005,A-,Platelets,0,0.5782812668947421,0.0,0.00014842875643745335,0.913558526677824,0.0006655528755880558,0.6568237919658433,Very High,,0,Network Uncovered,0.0,1.1565625337894843,External replenishment required,Critical Shortage
2024-12-20,BB005,A-,Platelets,0,0.6620926096683386,0.0,0.00014842875643745335,0.9171606794071329,0.0003723905866483762,0.6586248683304976,Very High,,0,Network Uncovered,0.0,1.3241852193366772,External replenishment required,Critical Shortage
2024-12-21,BB005,A-,Platelets,0,0.6093682497539834,0.0,0.00014842875643745335,0.9096159155943674,0.0003050584095207916,0.654852486424115,Very High,BB007,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-12-22,BB005,A-,Platelets,0,0.5999803215241604,0.0,0.00014842875643745335,0.910136283782601,0.00029359461962137363,0.6551126705182317,Very High,BB007,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-12-23,BB005,A-,Platelets,0,0.5843665391693595,0.0,0.00014842875643745335,0.9083994390989659,0.0006516926379269165,0.6542442481764141,Very High,BB007,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-12-24,BB005,A-,Platelets,1,0.5843665391693595,1.7112547228002435,0.00014842875643745335,0.909665461056778,0.0007179696485590405,0.5717505669891921,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-12-25,BB005,A-,Platelets,1,0.5843665391693595,1.7112547228002435,0.00014842875643745335,0.8184128313640842,0.004495629291866586,0.5261242521428452,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-12-26,BB005,A-,Platelets,1,0.5843665391693595,1.7112547228002435,0.00014842875643745335,0.798179245621791,0.016080510255104787,0.5160074592716987,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-12-27,BB005,A-,Platelets,1,0.5212788866397194,1.9183589161767594,0.00014842875643745335,0.7963139831894915,0.020141517885588375,0.5024572975496209,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-12-28,BB005,A-,Platelets,0,0.5212788866397194,0.0,0.00014842875643745335,0.7956877115865033,0.043744280226308885,0.5978883844201829,Very High,BB010,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-12-29,BB005,A-,Platelets,2,0.5719942693120786,3.4965385272222105,0.00014842875643745335,0.878426366091799,0.0021457272440709783,0.4964571386040386,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-12-30,BB005,A-,Platelets,2,0.5843665391693595,3.422509445600487,0.00014842875643745335,0.48354045093279513,0.05216997652096097,0.3002514080102648,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-01,BB005,AB+,FFP,92,1.2235727408473356,75.18964498693322,0.0006169360043648976,0.001003994463342167,0.002623865355862426,0.0033470187739530217,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-02,BB005,AB+,FFP,91,1.2235727408473356,74.37236623707524,0.0006169360043648976,0.001003994463342167,0.0012531511499017248,0.003376248891985687,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-03,BB005,AB+,FFP,90,1.1726881327709444,76.7467474812242,0.0006169360043648976,0.001003994463342167,0.0009102571642919669,0.00329305166136043,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-04,BB005,AB+,FFP,86,1.27422084324223,67.49222511631083,0.00184644538548893,0.0009826150976972644,0.0008015008009696151,0.0040085454511051485,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-05,BB005,AB+,FFP,84,1.3608577577838394,61.725775173442244,0.002327494606830936,0.0012932201209351164,0.0008015008009696151,0.004584995961049791,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-06,BB005,AB+,FFP,85,1.474969310333441,57.62831769074867,0.0050595888381453095,0.001227860371161013,0.0025379612972025304,0.005602322861338078,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-07,BB005,AB+,FFP,86,1.534129017509625,56.05786672336406,0.004523209452728757,0.001227860371161013,0.002548602190022436,0.005538634922584308,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-08,BB005,AB+,FFP,88,1.6030139607551186,54.89658989529109,0.004641366658073262,0.001227860371161013,0.0025066061070915446,0.005649553730173209,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-09,BB005,AB+,FFP,90,1.6621736679313024,54.14596665582582,0.004641366658073262,0.001227860371161013,0.0012001427199482561,0.005700059445072046,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-10,BB005,AB+,FFP,94,1.749076440395,53.74264830802458,0.004744621775621534,0.001227860371161013,0.0007879396164332145,0.005758755953149946,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-11,BB005,AB+,FFP,97,1.7144933089617334,56.576482097058445,0.004302191071000712,0.0007032985505481808,0.0007879396164332145,0.0051773443470108675,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-12,BB005,AB+,FFP,100,1.6447232324355021,60.800503104659285,0.0019086627320310074,0.0007032985505481808,0.0007701725533358645,0.004213694559754397,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-13,BB005,AB+,FFP,99,1.6893803027281251,58.60136988701012,0.002444497803723855,0.0006932171380884998,0.0022962798639706372,0.004492847410622266,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-14,BB005,AB+,FFP,100,1.6893803027281251,59.193302916171845,0.002444497803723855,0.0006932171380884998,0.0022962798639706372,0.004458718515617657,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-15,BB005,AB+,FFP,100,1.649764832626569,60.614699757414094,0.0024598694845586206,0.0006932171380884998,0.0023384762532086393,0.004384099079664975,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-16,BB005,AB+,FFP,98,1.4670658923174718,66.79999890474782,0.002046151045527808,0.0006932171380884998,0.001148553140316148,0.00395446590784029,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-17,BB005,AB+,FFP,97,1.442803806380815,67.23020799572089,0.002284442884102717,0.0005575766912557826,0.0008367127376977594,0.003938974419891315,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-18,BB005,AB+,FFP,96,1.4037333710148145,68.38905591494046,0.0020013539155027994,0.0005575766912557826,0.0008009536370493888,0.0038036390432262613,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-19,BB005,AB+,FFP,95,1.3497908660306204,70.38127341857779,0.0023113175266963686,0.0006333561533149403,0.0007125088318982814,0.0038517383157834766,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-20,BB005,AB+,FFP,95,1.3997036254155661,67.87151099347543,0.002165374564142078,0.0006425675710834591,0.0024111612793710486,0.003917640629343439,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-21,BB005,AB+,FFP,95,1.4191654925047452,66.94074827899773,0.004321944298738795,0.0006425675710834591,0.0021155975145172243,0.004605583901489148,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-22,BB005,AB+,FFP,99,1.461815913559745,67.72398568224632,0.005121393046551973,0.0005627669914982557,0.0022209214708425154,0.004770964871451578,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-23,BB005,AB+,FFP,97,1.497843519794483,64.75976877298186,0.004551593007492,0.0005627669914982557,0.0011627951895943611,0.004735198552212157,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-24,BB005,AB+,FFP,96,1.6557271823715827,57.9805664979748,0.004523209452728757,0.0005627669914982557,0.0008051263645562368,0.005087777961508552,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-25,BB005,AB+,FFP,97,1.621144050938316,59.834287979440525,0.004230654737936752,0.0005627669914982557,0.0008446039819108178,0.004893144970611218,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-26,BB005,AB+,FFP,97,1.6503182720102982,58.7765412557916,0.004091418368133406,0.0005627669914982557,0.0008085079012638532,0.0049115270928083215,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-27,BB005,AB+,FFP,96,1.4582280496929267,65.83332423225274,0.0023346818354126955,0.0006425675710834591,0.002694398018515313,0.00405966343969247,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-28,BB005,AB+,FFP,94,1.4125084489570519,66.5482745037075,0.002320090630507968,0.0006425675710834591,0.0026621783242413584,0.004022648100134656,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-29,BB005,AB+,FFP,97,1.4222004434581887,68.20416942364123,0.002526129139149322,0.0005627669914982557,0.0022209214708425154,0.003971594285861324,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-30,BB005,AB+,FFP,97,1.3713158353817974,70.73498132032697,0.002530599662794193,0.0005627669914982557,0.0011920701649071597,0.0038680187252715043,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-10-31,BB005,AB+,FFP,97,1.3212558006338577,73.41500408434561,0.0025173393030340652,0.0006425675710834591,0.000876373575611912,0.0038007243406454703,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-01,BB005,AB+,FFP,95,1.2661816683792535,75.02872800362253,0.001799653627928481,0.0006425675710834591,0.0008658749985012949,0.0035268254915608076,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-02,BB005,AB+,FFP,95,1.440710310762772,65.93969605846928,0.0018670391214624393,0.0005656866100341698,0.0006548803165880791,0.0038760293799037573,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-03,BB005,AB+,FFP,95,1.3927437716328754,68.21068019469256,0.002157021089912057,0.0005279796234509863,0.0022945907941783112,0.0038431882895051646,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-04,BB005,AB+,FFP,93,1.4170058575695321,65.6313447846397,0.002157021089912057,0.0005279796234509863,0.0022945907941783112,0.003958420563579824,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-05,BB005,AB+,FFP,95,1.4474161748763257,65.63419813110578,0.002164556217067848,0.0009072675300504014,0.002247345674944751,0.004150192577253609,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-06,BB005,AB+,FFP,91,1.3470241708970006,67.55632301638799,0.002178171391228867,0.0005204100062483818,0.0009946355388520017,0.0038741491037829626,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-07,BB005,AB+,FFP,91,1.307776010965662,69.5837813486161,0.002164556217067848,0.0008947461271854053,0.0009151326225292879,0.00397097291984638,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-08,BB005,AB+,FFP,90,1.2977039792711553,69.35325886150689,0.0019973279791867474,0.0008947461271854053,0.000959595568048219,0.003930358077951294,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-09,BB005,AB+,FFP,91,1.2645763731562698,71.96085735246825,0.0019075189134266158,0.0009423907352873747,0.0006100458118289574,0.0038227397738832547,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-10,BB005,AB+,FFP,90,1.1850875231344715,75.94375794452418,0.0037651508809185344,0.0011003988270433232,0.0024584199664292716,0.004313272506984937,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-11,BB005,AB+,FFP,90,1.1727152532771905,76.74497261674742,0.0005715931715722013,0.001118538302086528,0.0024290152321582302,0.003336780998686459,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-12,BB005,AB+,FFP,93,1.1727152532771905,79.303138370639,0.0005491201559214309,0.001118538302086528,0.0019428958607929595,0.003245973484437307,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-13,BB005,AB+,FFP,93,1.2350610864985057,75.29991918348124,0.0036999670250313665,0.001464623762965152,0.0008620599012071732,0.0044983473363006,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-14,BB005,AB+,FFP,92,1.165352705612058,78.9460560368978,0.0005491201559214309,0.0011410118000888027,0.0007111487553909833,0.0032686173938035654,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-15,BB005,AB+,FFP,92,1.1870916050239222,77.50033747239415,0.0006644413460909605,0.0011410118000888027,0.0007026281083528972,0.0033504722278367384,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-16,BB005,AB+,FFP,93,1.2695478359602064,73.25442757315295,0.0005561811908017715,0.0013635217474832022,0.0008015008009696151,0.0035788256308965554,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-17,BB005,AB+,FFP,95,1.185585046675183,80.12921575420927,0.0005715931715722013,0.0012946135372983144,0.0025794508552109837,0.003314753239436992,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-18,BB005,AB+,FFP,104,1.2313046474110578,84.46325628565643,0.0005685921678697755,0.0006414204919696798,0.002659728658269296,0.002859181449059345,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-19,BB005,AB+,FFP,108,1.382195307971326,78.13656968530275,0.0005183506286501186,0.0005159097616227753,0.0016264007975004937,0.0029730810100940643,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-20,BB005,AB+,FFP,108,1.382195307971326,78.13656968530275,0.0005183506286501186,0.0005159097616227753,0.0007450829016579163,0.0029730810100940643,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-21,BB005,AB+,FFP,107,1.382195307971326,77.41308292895734,0.0005183506286501186,0.0006414204919696798,0.0006151602426435677,0.0030597580663019805,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-22,BB005,AB+,FFP,107,1.4178563072952568,75.46603943534748,0.0004989183064878435,0.0006414204919696798,0.0007321311166013963,0.003120584443155972,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-23,BB005,AB+,FFP,108,1.3754894438577723,78.51750551941521,0.0004989183064878435,0.0003219228438610332,0.0006890865805008978,0.0028578395876875592,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-24,BB005,AB+,FFP,108,1.382195307971326,78.13656968530275,0.0004989183064878435,0.0003219228438610332,0.0010004322456806743,0.0028702578545645105,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-25,BB005,AB+,FFP,112,1.4197439582430014,78.88746372170174,0.0004989183064878435,0.0003219228438610332,0.001011532382745346,0.0028458939821679437,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-26,BB005,AB+,FFP,112,1.303326134349282,85.93397849412327,0.0004989183064878435,0.0003219228438610332,0.0011362673663387608,0.0026380050109291587,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-27,BB005,AB+,FFP,111,1.3242864068614113,83.81872639097196,0.0004989183064878435,0.0003219228438610332,0.0011577418164599655,0.0026967385478613944,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-28,BB005,AB+,FFP,114,1.322382555878919,86.20803374423683,0.0001584651390962349,0.0003219228438610332,0.0008181759140078933,0.0025284703599381926,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-29,BB005,AB+,FFP,113,1.3276544816072138,85.11250597610758,0.0004989183064878435,0.0003219228438610332,0.0007019719288613224,0.0026604678547745932,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-30,BB005,AB+,FFP,111,1.1971712163859913,92.7185673032515,0.00016463936713809914,0.0003219228438610332,0.0008868079004202827,0.00236741848682148,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-01,BB005,AB+,FFP,110,1.3173891536893974,83.4984861473475,0.00016291888704396832,0.0003219228438610332,0.0012208016014236493,0.002605090094751702,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-02,BB005,AB+,FFP,111,1.3383494262015267,82.93798153673343,0.00016291888704396832,0.0003219228438610332,0.0011735531925240162,0.0026212774956140255,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-03,BB005,AB+,FFP,113,1.2293420012835505,91.91909158071326,0.00016291888704396832,0.0003219228438610332,0.0012276779969983883,0.002385663638988044,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-04,BB005,AB+,FFP,115,1.2293420012835505,93.54597815736305,0.00016291888704396832,0.0003219228438610332,0.0011729836227322061,0.0023478231772324906,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-05,BB005,AB+,FFP,113,1.2885017084597346,87.69875837811605,0.00016291888704396832,0.0003219228438610332,0.0007955577815957733,0.0024903710853175737,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-06,BB005,AB+,FFP,109,1.3581027025183772,80.25902591746376,0.00016329514018884533,0.0003219228438610332,0.0007276209695237921,0.0027018815282410734,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-07,BB005,AB+,FFP,115,1.348028763659021,85.30975235858457,0.00016329514018884533,0.0003219228438610332,0.0007276209695237921,0.0025543478138289454,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-08,BB005,AB+,FFP,116,1.4883806698931663,77.93705088116087,0.0005141199491452246,0.0003219228438610332,0.0009941161400446547,0.002881370975455405,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-09,BB005,AB+,FFP,116,1.4883806698931663,77.93705088116087,0.0005141199491452246,0.0003219228438610332,0.0009941161400446547,0.002881370975455405,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-10,BB005,AB+,FFP,118,1.4883806698931663,79.2807931377326,0.0005141199491452246,0.0003219228438610332,0.0010091187298339529,0.0028378765081879254,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-11,BB005,AB+,FFP,118,1.4883806698931663,79.2807931377326,0.0005141199491452246,0.0003219228438610332,0.0010604228195363796,0.0028378765081879254,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-12,BB005,AB+,FFP,114,1.4641185839565096,77.86254559513621,0.00016329514018884533,0.0003219228438610332,0.000776051770702484,0.0027785790586477136,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-13,BB005,AB+,FFP,114,1.4261805382084165,79.93377903137568,0.00016329514018884533,0.0003219228438610332,0.0007276209695237921,0.002712021083651059,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-14,BB005,AB+,FFP,115,1.3937483643948958,82.5113075916885,0.00016329514018884533,0.0003219228438610332,0.000756551420997237,0.002633860162934815,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-15,BB005,AB+,FFP,113,1.3772063696453802,82.05015783444031,0.00016329514018884533,0.0003219228438610332,0.0011260000006043038,0.0026474833615896132,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-16,BB005,AB+,FFP,113,1.399564604599545,80.73939540099508,0.00016329514018884533,0.0003219228438610332,0.0009613527123536313,0.0026870554588536216,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-17,BB005,AB+,FFP,107,1.399564604599545,76.45234785757941,0.0008348987655003116,0.0003219228438610332,0.0010941562726938321,0.003027439658308732,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-18,BB005,AB+,FFP,112,1.5945977322501974,70.2371499311946,0.003109532597860309,0.0003166980850378358,0.0008993290601575305,0.003938704772323791,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-19,BB005,AB+,FFP,107,1.6444654307665654,65.06673718894905,0.0036257264196249872,0.0003166980850378358,0.0007428832471164853,0.0043198341287177516,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-20,BB005,AB+,FFP,112,1.6361115797791237,68.45498887986605,0.003267728588906718,0.0003166980850378358,0.0007276209695237921,0.004060295440225083,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-21,BB005,AB+,FFP,101,1.6530297003850585,61.099930616172806,0.0026066190771214183,0.0003166980850378358,0.0007143492840075023,0.004213660905031697,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-22,BB005,AB+,FFP,102,2.1717766156983265,46.966156308484926,0.006378443561299619,0.00030965282550227515,0.0008709631861333143,0.006326745002118135,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-23,BB005,AB+,FFP,102,2.1717766156983265,46.966156308484926,0.009504060362877516,0.0003452277988746311,0.0009110910348951248,0.007282217529277681,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-24,BB005,AB+,FFP,102,2.1717766156983265,46.966156308484926,0.007372558430798639,0.00030965282550227515,0.0008960537595499165,0.006624979462967841,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-25,BB005,AB+,FFP,106,2.2889424124384017,46.309596704566545,0.008809785857988132,0.00032434686593529833,0.001229402454083535,0.007123868459115791,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-26,BB005,AB+,FFP,109,2.1922217949665503,49.721246385867246,0.00937547462988384,0.0003216549815798475,0.0008193834276215176,0.006995895191620306,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-27,BB005,AB+,FFP,109,2.2612151174202,48.204170916899365,0.008424826682166467,0.0003216549815798475,0.0008193834276215176,0.006837294059513626,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-28,BB005,AB+,FFP,109,2.066100212846869,52.75639551375364,0.006263285327698815,0.00030965282550227515,0.0007664669863835261,0.005824821575917422,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-29,BB005,AB+,FFP,108,2.136470432408483,50.550664479943016,0.004697358931532785,0.0003315307819817413,0.0009514568774555061,0.005531399797133082,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-30,BB005,AB+,FFP,108,2.1039014467244264,51.3332029730507,0.004342778022816993,0.0003315307819817413,0.0009554524157195812,0.005364712588066388,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-01,BB005,AB+,PRBC,78,3.3507908972041824,23.278086395985284,0.06555998205460642,0.001397038179751206,0.13246465780891384,0.028958285237550306,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-02,BB005,AB+,PRBC,80,2.8400521912239127,28.16849642665342,0.08674954643846947,0.0016838995775664601,0.11564335352939334,0.03396694419838385,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-03,BB005,AB+,PRBC,92,2.289639498511099,40.18099795178478,0.0194822920182384,0.0016838995775664601,0.1270519553281488,0.011664114564931053,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-04,BB005,AB+,PRBC,91,2.448177503093227,37.17050740194418,0.02003005084362818,0.0016838995775664601,0.07273822721920552,0.012231574938779875,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-05,BB005,AB+,PRBC,95,2.498055843844376,38.029574172289124,0.018436601582783117,0.0017734914651018074,0.09924288683313248,0.011676791141795054,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-06,BB005,AB+,PRBC,91,2.79201818921908,32.59291087407008,0.048597199925436804,0.0006543051572199401,0.12579373431731614,0.021042616268810415,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-07,BB005,AB+,PRBC,89,3.2281455770605483,27.570008190597374,0.06952521210481792,0.0012953080332950364,0.0805089399698709,0.028759477371824462,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-08,BB005,AB+,PRBC,87,3.1739641852739813,27.410517233826326,0.08688357883910196,0.0013655549405619972,0.13735653127711886,0.034044320513446025,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-09,BB005,AB+,PRBC,84,3.175132820466743,26.45558619108477,0.10296288615198591,0.001540324959010303,0.12607491055802664,0.03921886837383126,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-10,BB005,AB+,PRBC,80,3.175132820466743,25.195796372461682,0.0932609411588615,0.0016229547546554965,0.18740212352425226,0.036727591776153055,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-11,BB005,AB+,PRBC,83,3.4218712042792743,24.255734668272453,0.07606095602632337,0.0012783065641333274,0.08282569303053922,0.03170291287135952,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-12,BB005,AB+,PRBC,85,3.406659585767172,24.951128182905364,0.07617925649388566,0.0009555684473358539,0.15907790055711013,0.03134723078540344,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-13,BB005,AB+,PRBC,85,3.595136236493604,23.643053950829387,0.07559112450867869,0.0015549477805841606,0.10236852018110507,0.031913955328763,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-14,BB005,AB+,PRBC,88,3.4586264490645573,25.44362662345367,0.07398706572245685,0.00112786891634905,0.15628638465059036,0.030620568831876485,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-15,BB005,AB+,PRBC,85,3.5978895513612668,23.62496090738531,0.06954121848157899,0.0013813920647489579,0.08934070027817206,0.030018684050639392,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-16,BB005,AB+,PRBC,82,3.5978895513612668,22.791138757712886,0.06913423407483744,0.0013813920647489579,0.07930893717560783,0.030206306623999535,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-17,BB005,AB+,PRBC,65,3.622736514718033,17.94223779066613,0.0627127671300884,0.00153028488496714,0.06501964931886045,0.030725854165257888,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-18,BB005,AB+,PRBC,62,3.8060637318831625,16.289795538795055,0.07230734192343298,0.0016092410219452334,0.059411634882222626,0.0347744480295611,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-19,BB005,AB+,PRBC,61,3.9824852395489865,15.317068697261062,0.07469697876966795,0.0016645882262631684,0.04300491483448361,0.036298716398290944,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-20,BB005,AB+,PRBC,66,3.666617921777187,18.00023929627503,0.07475872700588178,0.0016092410219452334,0.10790327816536233,0.03434320201206196,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-21,BB005,AB+,PRBC,61,3.8945981308595403,15.66271999071115,0.07812471515756013,0.00141219638946157,0.10126457967632105,0.0369126869415383,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-22,BB005,AB+,PRBC,65,3.7655845888095607,17.261596032967855,0.07045425641372904,0.00141219638946157,0.07954810649603081,0.03342878923826353,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-23,BB005,AB+,PRBC,76,3.66477190399291,20.737989154848922,0.06992543710992587,0.001982748094280126,0.10498783667252708,0.03161314176957285,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-24,BB005,AB+,PRBC,79,3.956379005948831,19.9677533121107,0.09175557325564827,0.0015504646381173796,0.06227385467251224,0.038318053677902114,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-25,BB005,AB+,PRBC,87,3.93105172181985,22.131481892516035,0.10451752834353184,0.0013812202091119873,0.05736962613136256,0.041082769117546235,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-26,BB005,AB+,PRBC,83,3.9826532149753007,20.84037839094528,0.08059782022382318,0.0014888807214271623,0.06484611087889555,0.03452054116274078,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-27,BB005,AB+,PRBC,81,4.377517375966391,18.503638716480996,0.07900486573645264,0.0013565367609269412,0.061006295947310336,0.03518841298032862,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-28,BB005,AB+,PRBC,80,4.401272967624183,18.17655950641575,0.08779775077205455,0.0013883841010889687,0.050378575963686376,0.03803669970122131,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-29,BB005,AB+,PRBC,85,4.377517375966391,19.41739865309734,0.08256957056604687,0.0013883841010889687,0.06424762836846107,0.035765104104985346,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-30,BB005,AB+,PRBC,92,4.380270690834053,21.00326817530132,0.09166663353461531,0.0016512537803623907,0.12617465175514578,0.037847944539335474,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-31,BB005,AB+,PRBC,87,4.216037396974771,20.635490582324312,0.09246590112054452,0.0018713708692443612,0.08499389435377366,0.038367495763830986,Medium,,0,No transfer required,,,No immediate action,Stable
